,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,160_262_EMA_100_EMA_21,160_262_EMA_200_EMA_21,160_262_EMA_200_EMA_50,160_262_EMA_21_EMA_9,160_262_EMA_50_EMA_9,160_583_EMA_100_EMA_21,160_583_EMA_200_EMA_21,160_583_EMA_200_EMA_50,160_583_EMA_21_EMA_9,160_583_EMA_50_EMA_9,160_874_EMA_100_EMA_21,160_874_EMA_200_EMA_21,160_874_EMA_200_EMA_50,160_874_EMA_21_EMA_9,160_874_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,250_262_EMA_100_EMA_21,250_262_EMA_200_EMA_21,250_262_EMA_200_EMA_50,250_262_EMA_21_EMA_9,250_262_EMA_50_EMA_9,250_583_EMA_100_EMA_21,250_583_EMA_200_EMA_21,250_583_EMA_200_EMA_50,250_583_EMA_21_EMA_9,250_583_EMA_50_EMA_9,250_874_EMA_100_EMA_21,250_874_EMA_200_EMA_21,250_874_EMA_200_EMA_50,250_874_EMA_21_EMA_9,250_874_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_200_EMA_50,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9,500_583_EMA_100_EMA_21,500_583_EMA_200_EMA_21,500_583_EMA_200_EMA_50,500_583_EMA_21_EMA_9,500_583_EMA_50_EMA_9,500_874_EMA_100_EMA_21,500_874_EMA_200_EMA_21,500_874_EMA_200_EMA_50,500_874_EMA_21_EMA_9,500_874_EMA_50_EMA_9
POW.TO,1.7899999999999991,2.1521989955207284,-2.7060096980721555,-0.1755617977528114,10.206100200575088,8.104524018438482,4.564907275320975,0.0,0.0,10.31766473919081,10.589085652331043,-1.0141697598365431,0.2880592905385984,-2.0416333066453225,4.520942572214203,5.021066033154405,4.844078257412697,-0.7853151847871358,-6.715467680774743,4.195545279152243,3.774442769139704,2.584712614987952,-4.581852605549741,-0.935550935550934,13.899620130471984,8.98723227991522,3.934192945617744,-3.00807043286866,-6.325301204819277,16.869030387875473,8.497548739677255,-4.470294051824067,-10.831303221051504,-25.467589237433224,-0.409227626237704,3.395908501696997,-11.496074175133426,-27.13462818005785,-8.010987147593125,7.136670905571581,-0.1701745948601454,-0.1510438094788515,-24.532408699259012,-18.008303545071136,35.09207469315612,19.767614248688773,6.994012456973381,2.9546531317009688,-4.051271999877659,47.45845660244859,29.453476059078,0.979306934478052,-14.92657571370726,-12.354673930489012,13.923793385770814,17.900561172945103,-19.10908282705717,-18.420962503432204,-0.7522861222222628,13.079701539369372,3.753019291366746
CAE.TO,3.18,-0.5857514118307525,2.56370306309328,-3.6748329621380784,23.00034520745995,-1.5613761222371414,-0.5460839501214539,-3.9361926942770378,-12.744662738486689,18.277420248499052,7.730072735577184,-4.734062299618642,-6.897056816996118,-8.308077329292374,2.333131250139717,8.563729516225465,-26.292969592917096,-22.009541705320853,-9.26974834028866,-1.4328599039336951,-5.776837948455258,-15.87327617980736,-10.118628623888643,-26.92769373761159,28.468190900766597,-3.709100717510431,-7.531172069825426,-3.0132788559755026,0.0,29.74173248014037,5.7288072853774805,-7.911775295477321,-6.55249441548772,-5.309734513274328,2.130779604066215,0.2619654384557084,0.5263264398771079,6.521739130434787,0.0,10.35696665727428,4.873278131367055,-2.094140830661609,-2.7167727862098303,3.41426530513848,54.00366187182161,13.27252894729605,46.1086746734696,0.0,0.0,57.33533462033861,57.72513106811494,-32.16816777554842,-18.739523873679907,-24.99312031632864,3.01005366411045,6.054986157400702,4.282491968831174,13.918288601454362,23.693255741995145,40.08003432265929,28.09877861431288
CS.TO,-1.65,0.0,0.0,0.0,-6.401249024199849,-18.7810945273632,0.0,0.0,0.0,78.63807469431475,70.36321702198221,-13.466165413533886,-7.692307692307699,-25.0,12.49331745945726,25.33542976939201,-1.9736842105263173,0.0,0.0,6.58360257478362,3.787878787878791,0.0,0.0,0.0,26.63391917151882,20.37420380528113,19.148936170212767,-3.5460992907801447,-0.7407407407407414,103.64388837178558,70.4323213018865,15.241713283793937,3.571428571428574,-16.071428571428566,97.55148898560276,124.37680320820373,0.0,0.0,0.0,51.7890116988148,63.845680350498974,39.99283924095957,-13.13514038667055,-2.068106761951184,134.2629466483395,100.56531859303377,-0.8547008547008554,-24.210526315789476,-22.82608695652172,220.20881269174595,158.75022495623253,76.40259130545896,60.63829787234042,63.49206349206349,164.9037058097753,156.59259673923748,-28.18265831318962,-13.17474925903384,-30.587593594351542,113.9986089882538,79.47094137689196
GTE.TO,-4.07,-11.44745538664904,-16.166556510244558,-28.46398303502872,17.96014255614256,-11.148844068158564,-17.8616336061998,0.0,0.0,33.86062376503823,-12.02473049851729,-25.341124499154496,-24.37845194575005,-9.803921568627452,13.535630246131149,2.607298242527838,-35.479543930248155,-58.738488624052025,-74.40474254301793,34.44126043866851,26.184417955029453,13.92757660167131,3.8997214484679694,-5.027932960893859,39.21279966823164,12.478599280460475,11.246200607902738,-5.362776025236591,-11.437908496732028,35.36482152063016,7.0722212374475495,-12.238818304907117,-22.41742523809475,-26.22828784119106,23.14143603767624,-21.298448822168208,23.86093867032284,0.0,0.0,78.79234863781141,57.73684456273054,51.70177496651949,4.820434501750398,-28.50359331193322,63.509786672958185,19.173281664793286,26.66172524543314,23.19530815511402,7.612144132787041,75.78612176886847,-4.391696167751453,-8.75871460443417,-53.69438052510583,8.721777787702347,61.22608222702701,-3.693590273463723,17.385884687105428,5.532503457814653,-0.6915629322268424,84.59181600773948,44.57637769997534
TA.TO,-4.29,-1.1015242526301012,-5.369274454646781,-28.65748709122203,23.04112152367181,10.177210911680822,-8.826683826683823,-4.762680740413654,0.0,-2.99231062711432,-11.701286940075605,1.376936316695354,0.0,-8.460236886632826,3.757802258059878,8.253916877202569,2.7896995708154484,1.716738197424894,-5.36480686695279,6.320089404123265,5.155629772186965,-10.858333190218811,-18.531382898541537,-38.62196298542737,26.98302676951645,11.952358840674906,-1.3111585227974225,-7.693582103485742,-27.53392822578884,9.299165179117765,-12.06542962215402,3.414563242271105,-7.760866936702701,6.165570666478093,54.08041806064715,40.59276182721326,4.369854213386819,-5.838659784208872,-6.624119348863738,25.15906350394593,13.557748381264735,-16.977635889031347,-28.380039967101546,-19.26903604987571,52.234376682157176,-5.909665323025753,-21.478258406909827,-34.480732195728976,-23.26241109539013,62.1991884668424,26.23398183230156,37.38711924233211,5.265183695534319,-0.9395272187622474,112.42629874570696,77.46719121586858,-1.0900537668361183,1.2389392219740785,-4.749324123349625,24.22790940191397,9.815752926677469
AR.TO,-5.99,0.0,0.0,0.0,36.15384615384616,32.206061066383114,-10.480349344978157,-0.4424778761062049,0.0,-6.959929216178924,-17.14460328219768,0.0,0.0,0.0,-6.2774023377525925,-14.148426177115477,-4.081632653061228,-4.081632653061228,-4.081632653061228,25.268012974696926,22.454719231786637,9.133904725619985,-7.08837631015151,-0.7968127490039673,24.29236541653116,25.55625956301848,-56.94843375943014,-36.27210097022922,-34.22586209575906,3.9066695772606144,-34.305247802274,90.34482758620688,0.0,0.0,154.50833694312564,165.37913287800262,0.0,0.0,0.0,85.44429329054695,33.68706903333715,-55.441814850770285,-58.93576020051746,-30.19206399161765,72.90859425806879,-11.858648340971342,-43.7102130091323,-26.879775441311736,-36.04479719692403,27.18531912223361,-48.36077128429093,82.18500797448164,3.9772213685257194,0.0,210.8631157277068,183.5740480827766,-12.006319115323851,0.0,0.0,99.35963162689372,17.75887554880608
TSGI.TO,0.0,-5.38134201806026,-5.38134201806026,-8.027289099118649,42.98561402258514,-0.5001190210411415,-13.66655930106597,-13.84771872135584,-20.871481528419643,21.442045556513904,-5.673268747588627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.59435587989518,23.01761906131432,-13.66655930106597,-13.84771872135584,-20.871481528419643,21.442045556513904,-5.673268747588627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35703711878759,36.68030727377008,12.488614818429006,104.4758359949798,81.63232183669051,-13.66655930106597,-13.84771872135584,-20.871481528419643,21.442045556513904,-5.673268747588627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVE.TO,0.5100000000000002,-14.604604416557876,-15.226356734464334,-16.077420564251568,28.09065949977273,22.03043280825608,0.0,0.0,0.0,-11.989789123823307,-13.687922696720705,-3.62116991643455,-8.045977011494248,0.0,-1.389126427659006,-9.284499639848612,0.0,0.0,0.0,0.0,0.0,46.26334519572954,25.97864768683274,-12.195121951219514,105.13470112825804,103.5214976490694,10.810810810810803,5.762711864406792,2.3728813559322126,15.798300014796302,-3.3547067810202984,-22.607476173238915,-37.34529453158906,-30.27522935779815,25.15084982468233,4.121818151495036,0.0,0.0,0.0,0.0,0.0,22.67093965887957,9.740381206693876,-9.025270758122744,112.40414852883409,103.3689043988702,-4.266270029583943,-52.225402109590256,-57.27903283582512,41.0439018654782,8.190763204292344,2.943435146881891,-3.5820895522388088,0.0,31.846027876999106,12.319568429817927,0.0,0.0,0.0,0.0,0.0
TOU.TO,-7.880000000000003,9.747292418772563,0.0,0.0,25.882085858626343,5.827430475741131,-4.315992292870909,-6.974951830443155,-7.707129094412332,2.2865619109914124,-14.00155510221476,-4.7904191616766445,-1.8668545262416385,-8.665022895385702,25.18567898959334,0.9158154279675996,0.0,0.0,0.0,3.397774188448283,6.659343526132477,13.41243420280824,-16.29144358036311,2.8016669692187004,47.02091521411923,23.819546560831725,0.0,0.0,0.0,5.909392188886837,-1.943654439095836,0.0020443858891943,-2.188287940394801,-2.562441724363678,48.04235513692378,-10.317678412656296,-8.126953594614095,0.0,0.0,2.222536337837619,-7.462233468367418,21.52233188453216,2.969909758320476,0.1993701335041802,63.16663390566831,18.128841743353192,25.620389976927257,22.74005624748895,20.61068702290076,57.79698129971744,28.281837642112077,-29.14643675222719,-3.373811978117738,3.9720621024204537,75.45014545337246,9.905606206071331,14.43397770398478,6.313055093305703,12.045743329097844,64.5052812684172,47.8545232169155
CLS.TO,4.730000000000002,-6.770250472545948,-8.01713326556341,-10.12829196521743,37.5995101902111,12.685817816961984,0.0,0.0,0.0,29.90094836293835,22.25203684613835,-1.5860494362033637,-0.4120162870320935,2.4885361991557517,10.51400363367726,0.7974240757095266,0.356058762362391,-0.2194586686174057,-0.2194586686174057,13.576870215702506,-3.8410022064771994,-17.280677733951805,-16.9421536987453,-22.57877010219603,55.0274386277011,25.38601081863864,0.0,0.0,0.0,31.25015870328626,24.201625539535623,-13.977130022872563,-11.526717557251906,-4.81147422200055,19.84525170479661,-11.711119112193565,0.0,0.0,0.0,31.203203181320973,12.038801167442156,-0.887306786389503,10.887375290930144,-3.8829327853718185,98.40146964276676,53.83466783767587,-4.01951388584212,-13.689397448358658,-24.414174680950914,93.1895074011546,58.25761844548221,-2.7102154273801164,-13.222697799308248,-5.444521019986223,63.512147955872095,19.93686388495881,-29.5185684256787,-26.03163062929383,-39.44961280339863,70.04267801254949,24.82593568951684
DML.TO,-0.57,3.030303030303033,-11.791831357048723,-13.203463203463183,20.32198423388183,15.689366435635089,-8.963317384369985,-7.111528822055105,-39.09301555776231,32.713532243831224,36.34209354479125,-20.195101701951003,-16.013304822998318,0.0,6.741784037558691,-4.245472837022136,-5.40540540540541,-7.01754385964911,-8.695652173913032,6.146218646218649,-6.949678002309547,-9.99832120403248,-16.00270286150772,-10.259740259740235,12.453939679257669,21.91540929077631,14.217910109585754,0.3335895088472558,-8.566519391261652,70.49056180226343,57.03938102820006,-11.44808743169398,3.3333333333333366,-12.857142857142852,36.09401075820645,27.82999886109106,0.0,0.0,0.0,18.6511472063196,-15.220308681209778,-7.577378896089476,-56.872786637688336,-51.0818106090133,59.064715030858345,23.59593203142997,-0.1788751834679267,-23.28703547931961,-33.377029855903075,143.33424437084437,73.21576156653178,16.70515106818436,12.617382562831978,-30.578100514076105,91.63903183637449,37.2385078106971,-16.163135336349285,-1.8685191420481368,0.3963141677342516,70.19678299462016,46.85818704019053
CR.TO,-1.7000000000000002,-18.584070796460168,-13.71681415929203,-9.292035398230087,44.7076765079928,0.9852216748768484,4.021447721179623,-4.825737265415555,-15.28150134048257,-10.19540577627022,-5.721226430284281,-5.277777777777777,-5.277777777777777,0.0,42.02976312088442,1.5584415584415598,-22.849792499953068,-24.341170441054413,0.0,19.90302258087352,-9.780425758824611,-17.251423202070907,11.999999999999998,-3.2967032967033,92.76846053684278,20.988899367829276,-11.318831127931343,0.0,0.0,-0.4232422870551247,1.7136335874829631,6.552116954623141,-1.3081450541104909,-9.823428896905243,44.97478980124671,14.412378963356762,-1.3662257265931923,0.0,0.0,21.93339402636988,1.0928961748633808,9.30032776341826,0.0,0.0,138.29762695639485,58.33358924733825,18.874439545310786,0.0,0.0,54.30100906595512,26.515682779964983,-17.24007980030604,22.939043880654147,-2.3645441968252,101.12786868828668,36.369158527650825,29.771839337985178,1.7650926769768205,-11.74111899180907,140.80815333786236,86.78517955209371
XGD.TO,-4.1,0.0,0.0,0.0,1.256227480575145,-10.441917190467551,-17.35600063821259,-17.124392283533044,-16.83792183286698,-0.2967966622479564,-5.462762580703945,0.0,0.0,0.0,46.65471433276828,0.0,-4.753363228699562,-11.03139013452915,-12.332439678284176,23.109880949808968,5.095423730192952,1.03046568202602,1.2550336782418614,-8.436591329001631,19.88187038678433,5.828912648454166,-12.186563763121534,0.0,0.0,5.719339859838776,-6.915820371051504,45.87585608373133,0.0,0.0,78.02362481944877,62.5287214797598,-17.541666437384052,-14.703353396388655,0.0,50.21918557232873,-1.2594956944838205,-47.05627654864573,-16.29450587287974,-1.1352595428389645,26.96666498408837,-2.466686464841888,-37.8030652943935,-30.17854598693268,-34.243088719502595,63.756529383399744,10.251935395464413,42.49886335994515,5.652617424769339,-9.757549724976418,124.51797855328904,67.96268451517739,-33.66598187752831,-50.77360762238513,-55.88040710136672,116.63724628506056,42.351242329086965
FCU.TO,-0.0399999999999999,-28.76243905696919,-15.357142857142856,0.0,6.021925343959283,-16.95926208217692,-8.30508474576272,-8.474576271186448,-8.656174334140404,35.164295930355976,9.57751744765702,-30.814777327935214,-29.90884305952799,0.0,17.96980820314854,-11.357752858468452,0.0,0.0,0.0,5.255395124980598,1.7466231951560336,-57.40569403014743,-26.9071310116086,0.0,6.043209298518021,-32.8966503193339,0.9218517855494736,8.88554216867472,1.385542168674713,54.936207217256886,7.386410978099157,-37.75089206066013,-26.03521050589683,-30.04101729898028,-11.420562509199538,-34.05409540887898,33.535543403964475,16.43028024606972,2.7730616864742537,11.567142008318475,-11.76118900256834,-71.47893685197978,-52.087191094040406,-53.80991999967904,77.63759231503887,-12.373241314317593,-59.20576542480564,-87.2390486365509,-69.74361020893065,152.34806001292438,51.077841802382366,34.92630811776631,56.657477115143024,23.421052631578952,105.11010081207256,36.92858496279254,33.535543403964475,16.43028024606972,2.7730616864742537,11.567142008318475,-11.76118900256834
AGI.TO,-11.239999999999998,0.0,0.0,0.0,24.3766412267974,16.909823847231923,-25.710336389998268,-27.436224714871383,-27.68831168831169,-9.22269533426837,-8.916117828404275,39.25344254036007,-0.870610224164197,-3.6231884057971016,59.0552998595779,43.23744140922376,-6.929510155316598,0.0,0.0,22.57006934810097,-12.173506901821137,-3.271963029994007,-15.795970618341642,-23.19578555178886,44.49595268607201,11.046414492463867,-5.6935817805383095,0.0,0.0,-1.1290152672763871,-11.329601660440115,0.0,0.0,0.0,112.9613920128955,98.60314158617282,-22.30534306215602,-1.0023861180403886,0.0,23.568402082252987,-47.41288604473479,-10.620940262677111,-42.49296084439006,-44.995824979971786,90.16526156785794,18.06971817790613,-79.82635570928781,-64.29659145988364,-86.93331313371885,51.58490046771526,-48.45889804510158,-31.2851110456482,-35.029929079327246,-11.734379483416353,133.8358876837459,77.57916747315561,7.037464155426379,0.0,0.0,94.62216319913416,1.077263336638904
PSK.TO,-7.09,0.0,0.0,0.0,21.756469921556384,20.85775832797429,-8.736550985847076,-16.180194774966022,-7.360463333329291,-2.506389147607788,-3.876001564037015,-11.02196644678662,-7.491856677524444,-7.994389901823286,10.398765812049492,-7.8920719886515105,9.297433740008415,0.5889777029869607,0.9676062263357192,14.346583033916104,21.895110860769417,-5.779944289693594,-7.422402159244262,0.0,37.25058857827554,28.1013595006925,-25.228677926993072,-28.21191660275749,-24.64114109978304,0.8164267214394318,-6.294642606193194,-11.98678621991505,-6.13496932515336,-10.872817955112216,35.105170076564804,21.28180085681351,10.692874327294549,11.925932146366325,0.0,12.809700780585144,20.22086743750683,-8.640714563288844,-17.84744763495037,-11.528626013968488,50.870352469369344,37.63077948956231,-24.70408811404437,0.0,0.0,22.665860832700364,25.91356351632004,9.423305399459732,-11.637533644149922,-4.773006848741416,42.0044174012271,35.52719930616479,-0.7754201832202998,2.2542178783057336,-8.506616257088846,22.61520568501328,23.051495472056235
PGF.TO,-3.13,-15.029239766081862,-11.871345029239754,-16.802964477383085,40.01212187002461,11.946882395184204,-12.068965517241372,-56.05063795853268,-22.656250000000004,58.00048855650338,4.378168866540949,1.357480081910996,0.0,0.0,84.11679838758293,53.421945701357465,0.0,0.0,0.0,22.528968118712957,-13.457508923912766,-81.6153574538414,-93.72726515681302,-131.59925835334138,68.04356631881731,23.645423183903485,-13.970588235294128,-13.281249999999996,0.0,101.8546166572068,-17.561278259391482,35.00323498964802,-15.652173913043493,-11.304347826086968,123.62014305118382,107.38408128301408,-5.208333333333327,0.0,0.0,-6.085469017040342,-8.396613438373413,-134.61417523394076,-41.67464444167237,-38.27276827814109,175.58308738212887,48.327329918110834,-30.248497232184576,13.919970529999546,0.0,109.81896672322408,14.924823820291484,58.11939071057624,19.377182564542128,32.74823907777421,147.84484708378793,141.44401871248647,28.240540150202197,0.0,0.0,64.04165864954194,28.77420520148556
CP.TO,68.80999999999999,-7.125946969696971,-11.388309421431307,0.0,6.745868332122918,-4.560191980390324,-8.16766677697096,-8.898061690156133,-11.576068129802431,20.27016095309061,11.24348155048084,-7.440940367981192,-5.815553741223282,-14.088190104908602,28.220248476499947,7.1315700731734815,0.2575941676792229,2.0510328068043737,-1.3122721749696178,27.84282741550424,18.20459083500073,-0.3019216799182569,-10.71972844170304,0.0,24.462197864082437,-1.158450022652409,-5.72580228411969,-5.898441531633815,-9.98456543722392,26.01654767820397,14.534595801892808,-27.923453579592405,-29.20974300024305,-16.920244096051206,26.228272668580164,-6.656553662741905,-9.785798631522152,-19.239508145914293,-22.214830883591304,20.2999985589292,2.039358304245849,8.72585483856495,-2.877982624289432,-9.8628243300723,48.67775709114765,15.090638620776607,-12.324247447705948,-16.580171999895533,-27.49595825299773,42.20971280533823,18.86317800624059,-13.950107638698054,-9.030694007063625,-7.786447765439254,39.43198749878827,2.77589302343739,-23.174355445077172,0.0,0.0,38.102360539647904,26.33036626103231
CG.TO,0.2599999999999998,0.0,0.0,0.0,-19.09878273839023,0.0,-1.5164009998118022,-5.936250975770125,-10.565569861707209,30.141230322652675,13.797681248505963,-23.06576002817328,-22.24554630582751,-32.958433876460035,18.794028175493523,-8.878237023917132,-43.89051537185865,-74.7120181407445,-90.08622759405792,3.629729334147852,-9.331649102249711,16.75588427536473,-10.068399136658044,-19.83058080579148,14.583056927392589,10.62562561368415,-13.47157148109141,-21.92254602587323,-47.059035997334334,43.70879464538329,10.813809735190382,-6.838434863610434,-20.673095626629912,-15.191545574636727,22.277640871734896,-42.78320661897364,-66.42934504720135,-59.46695560593892,-29.24764890282131,38.049820187071866,-14.726241681350071,17.054345341439955,-8.279028236913039,-31.5746888316996,107.6552120191453,71.71692309905522,-61.161740420928254,-64.99161414579687,-64.91507148542219,45.32826321971207,-6.962848356161604,-98.89761823558844,-1.3581943044050586,3.155319621380981,87.08896414534135,-33.329389844626775,-119.44300352008304,-86.45463879164387,-114.93208644539484,74.62382312830435,23.697454715205343
FNV.TO,10.86,6.8668648150046,3.546171979091928,2.8389873936660823,7.776629826595659,12.524341498411395,-4.340684262323177,-8.264623122888777,-9.977093659421536,12.94906866065799,1.7433918169293323,0.0,0.0,0.0,4.897970546990837,10.727580257654845,-6.911821741556526,-10.548950817275324,-12.889233152594889,14.182825717673245,-7.800011036409145,-15.693568014926289,-23.531637824296737,-21.20908258737833,10.552955697267414,13.56754708470883,2.437106691519444,4.7718988180713495,0.0,19.10276045333321,8.916426454330324,-3.291264012968867,0.0,0.0,40.61145172514295,26.8650828667854,-42.75620101299013,-22.24455167395425,-13.41222030981066,33.6283934473329,-23.56760565029372,-13.136085997488518,-12.216827646907284,-38.215125363420526,41.10335520233209,29.95613972035913,9.793848691832473,-3.5311330003903567,-14.395342683249533,57.62985026362833,30.08968876235503,42.23658108166533,1.8798593962816612,-28.09635951814168,74.34560530180006,30.006621075253435,-52.73893696766635,22.537053182214464,10.49331103678929,90.26446059441342,-10.36502579889732
